CustomerID,Gender,Age,Tenure,ContractType,MonthlyCharges,InternetService,SupportCalls,TotalCharges,Churn
414,Male,69,9,Month-to-Month,67.49,No,3,636.99,No
415,Male,55,30,One Year,75.58,Fiber optic,2,2295.01,No
416,Male,32,59,One Year,41.76,No,2,2535.55,No
417,Male,63,69,Month-to-Month,75.42,Fiber optic,5,5280.4,No
418,Female,69,16,Month-to-Month,47.77,Fiber optic,2,769.73,No
419,Female,32,49,One Year,56.6,DSL,2,2802.83,No
420,Female,63,36,One Year,108.09,Fiber optic,0,3976.92,No
421,Female,42,61,Month-to-Month,59.71,Fiber optic,2,3592.1,No
422,Female,38,71,One Year,59.18,DSL,2,4225.68,No
423,Female,41,28,One Year,73.95,Fiber optic,1,2019.5,No
424,Male,22,31,One Year,102.77,Fiber optic,0,3167.18,No
425,Female,23,10,One Year,68.71,DSL,3,754.0,No
426,Male,66,5,Two Year,53.25,Fiber optic,1,224.06,No
427,Male,60,34,Month-to-Month,87.37,Fiber optic,0,3025.1,No
428,Female,65,32,Two Year,94.38,Fiber optic,2,2989.8,No
429,Male,61,17,Month-to-Month,104.34,DSL,1,1828.75,No
430,Female,64,36,One Year,68.93,DSL,3,2554.65,No
431,Male,40,12,Month-to-Month,84.26,DSL,4,965.8,No
432,Female,21,63,Month-to-Month,93.71,DSL,5,5935.63,No
433,Male,44,0,One Year,75.46,DSL,1,55.48,No
434,Female,35,62,One Year,109.58,Fiber optic,5,6772.33,No
435,Female,38,33,Month-to-Month,89.54,Fiber optic,1,2983.25,No
436,Female,45,9,Month-to-Month,126.49,Fiber optic,0,1078.64,Yes
437,Female,52,6,Month-to-Month,97.53,DSL,3,694.75,Yes
438,Female,39,55,Two Year,12.2,Fiber optic,1,633.75,No
439,Male,57,36,Two Year,58.05,DSL,1,2075.37,No
440,Male,40,28,Month-to-Month,21.46,Fiber optic,2,594.23,No
441,Male,20,11,Two Year,50.84,Fiber optic,4,563.32,No
442,Female,57,16,Two Year,58.86,Fiber optic,0,964.16,No
443,Male,67,47,Month-to-Month,96.06,DSL,0,4536.4,No
444,Female,27,25,One Year,56.81,Fiber optic,3,1364.75,No
445,Female,42,11,Month-to-Month,111.83,Fiber optic,1,1167.69,Yes
446,Male,69,20,One Year,49.94,Fiber optic,3,1083.72,No
447,Male,66,41,Month-to-Month,61.35,Fiber optic,2,2573.24,No
448,Female,25,60,Month-to-Month,32.81,Fiber optic,2,1903.48,No
449,Male,28,57,Month-to-Month,113.34,DSL,2,6480.18,No
450,Female,22,53,Month-to-Month,117.35,Fiber optic,1,6260.18,No
451,Female,62,33,One Year,66.04,DSL,7,2282.49,Yes
452,Female,54,6,Month-to-Month,25.58,DSL,0,129.74,No
453,Female,62,34,Month-to-Month,63.75,DSL,1,2218.58,No
454,Female,55,14,Two Year,76.96,No,2,1113.77,No
455,Male,46,64,Month-to-Month,50.95,DSL,3,3226.38,No
456,Male,22,24,Month-to-Month,140.53,Fiber optic,4,3355.49,No
457,Female,26,58,Two Year,124.76,No,2,7198.52,No
458,Female,65,5,Two Year,17.54,No,0,105.73,No
459,Male,19,51,Month-to-Month,35.39,Fiber optic,1,1727.62,No
460,Male,18,20,Month-to-Month,83.76,Fiber optic,0,1664.3,No
461,Female,57,70,Two Year,37.84,DSL,5,2630.93,No
462,Male,68,31,Month-to-Month,75.49,DSL,1,2238.01,No
463,Female,47,52,Month-to-Month,70.32,Fiber optic,3,3672.06,No
464,Male,28,58,Month-to-Month,68.81,Fiber optic,1,4024.85,No
465,Female,45,68,Month-to-Month,100.56,DSL,3,6765.62,No
466,Male,61,61,One Year,124.22,Fiber optic,2,7577.55,No
467,Female,29,3,One Year,81.88,Fiber optic,2,176.84,Yes
468,Male,56,17,Two Year,33.64,Fiber optic,3,577.99,No
469,Male,43,55,One Year,74.32,Fiber optic,3,4146.06,No
470,Female,30,23,Month-to-Month,52.48,Fiber optic,3,1181.65,No
471,Male,25,65,Month-to-Month,129.77,Fiber optic,4,8420.35,No
472,Female,45,12,Two Year,90.79,Fiber optic,0,1195.17,No
473,Male,47,61,Month-to-Month,82.08,No,3,4969.63,No
474,Female,26,53,Month-to-Month,89.49,DSL,3,4696.19,No
475,Male,56,14,Two Year,68.85,Fiber optic,1,963.64,No
476,Female,48,68,Month-to-Month,107.56,Fiber optic,3,7434.91,No
477,Male,38,2,Month-to-Month,52.87,Fiber optic,0,118.41,No
478,Female,64,36,Two Year,98.8,DSL,3,3523.91,No
479,Male,51,36,Two Year,117.76,DSL,0,4269.15,No
480,Female,48,2,Month-to-Month,45.58,DSL,0,128.41,No
481,Female,69,62,Two Year,80.13,DSL,1,4998.4,No
482,Female,42,34,Month-to-Month,82.5,Fiber optic,2,2844.13,No
483,Male,29,51,Month-to-Month,37.76,Fiber optic,1,1972.56,No
484,Female,18,27,Two Year,28.93,DSL,6,774.68,Yes
485,Male,39,17,Two Year,42.52,DSL,3,716.41,No
486,Female,57,35,Month-to-Month,68.44,DSL,5,2437.45,No
487,Male,54,32,Month-to-Month,82.57,No,2,2520.03,No
488,Female,64,63,Month-to-Month,58.91,Fiber optic,3,3581.71,No
489,Male,18,25,Month-to-Month,127.92,No,4,3168.12,No
490,Male,18,47,Month-to-Month,100.79,DSL,1,4719.97,No
491,Female,59,39,Month-to-Month,83.58,Fiber optic,4,3294.33,No
492,Male,59,16,Month-to-Month,57.09,DSL,0,889.43,No
493,Male,38,39,Month-to-Month,72.09,DSL,1,2870.11,No
494,Female,32,6,Month-to-Month,103.05,DSL,0,625.5,Yes
495,Male,34,56,One Year,97.6,Fiber optic,3,5426.59,No
496,Male,39,7,Month-to-Month,97.28,DSL,2,744.13,Yes
497,Male,55,55,Month-to-Month,60.89,Fiber optic,2,3362.82,No
498,Female,52,30,Two Year,54.31,Fiber optic,2,1564.38,No
499,Male,62,58,One Year,27.18,DSL,4,1614.68,No
500,Female,33,57,Month-to-Month,85.86,DSL,1,4932.21,No
501,Male,25,11,Month-to-Month,24.44,Fiber optic,3,204.99,No
502,Male,64,47,One Year,69.53,Fiber optic,2,3273.27,No
503,Male,34,30,Month-to-Month,57.39,Fiber optic,0,1751.94,No
504,Female,34,62,One Year,76.67,DSL,1,4670.29,No
505,Male,43,38,Month-to-Month,104.97,DSL,0,4041.64,No
506,Male,30,19,Month-to-Month,110.61,DSL,0,2067.17,No
507,Female,34,47,Month-to-Month,91.07,No,2,4237.03,No
508,Male,55,70,One Year,47.07,Fiber optic,3,3280.7,No
509,Female,34,53,Two Year,69.33,No,2,3709.45,No
510,Female,65,70,Month-to-Month,43.79,Fiber optic,2,3115.16,No
511,Male,31,28,Month-to-Month,50.37,Fiber optic,8,1493.62,Yes
512,Female,62,47,Month-to-Month,84.47,Fiber optic,1,3925.43,No
513,Male,23,55,Month-to-Month,40.77,Fiber optic,0,2260.69,No
514,Female,52,16,Two Year,56.37,Fiber optic,2,936.02,No
515,Female,63,8,Month-to-Month,37.91,DSL,3,327.52,No
516,Male,31,33,Two Year,89.75,DSL,1,2912.77,No
517,Female,64,44,One Year,59.18,DSL,0,2616.75,No
518,Female,25,8,Two Year,3.51,Fiber optic,2,44.15,No
519,Female,32,6,One Year,119.01,DSL,1,682.65,Yes
520,Female,44,15,Month-to-Month,100.4,DSL,2,1530.17,No
521,Female,30,18,Month-to-Month,9.54,No,1,182.15,No
522,Male,66,5,Month-to-Month,92.04,DSL,1,392.57,Yes
523,Female,48,10,Month-to-Month,115.68,DSL,2,1188.47,Yes
524,Male,52,60,Month-to-Month,64.41,Fiber optic,3,3870.32,No
525,Female,23,41,Month-to-Month,74.47,Fiber optic,1,2958.72,No
526,Male,22,12,Two Year,60.44,DSL,2,710.29,No
527,Male,39,11,Month-to-Month,85.59,Fiber optic,2,947.67,Yes
528,Female,66,19,One Year,101.0,DSL,4,1883.04,No
529,Female,40,49,Two Year,34.27,Fiber optic,1,1694.85,No
530,Female,42,35,Two Year,48.82,DSL,1,1694.32,No
531,Male,51,68,Month-to-Month,73.05,DSL,2,5018.67,No
532,Female,43,36,Month-to-Month,79.31,Fiber optic,0,2868.72,No
533,Male,64,11,Month-to-Month,82.22,No,1,999.61,Yes
534,Male,22,39,Month-to-Month,64.22,Fiber optic,1,2432.49,No
535,Male,43,53,Month-to-Month,43.54,No,0,2323.61,No
536,Female,37,1,One Year,99.56,Fiber optic,4,100.4,Yes
537,Female,23,49,Month-to-Month,33.35,DSL,1,1655.18,No
538,Male,23,40,Month-to-Month,55.23,DSL,5,2274.63,No
539,Male,67,44,Two Year,70.53,No,2,3031.68,No
540,Female,35,8,Month-to-Month,84.55,Fiber optic,2,706.8,Yes
541,Male,21,61,Month-to-Month,61.24,No,2,3752.49,No
542,Female,34,46,One Year,92.59,DSL,4,4213.65,No
543,Male,31,4,Month-to-Month,107.52,DSL,0,489.52,Yes
544,Female,31,0,One Year,51.32,DSL,0,3.03,No
545,Male,30,43,Month-to-Month,81.75,DSL,4,3478.11,No
546,Female,24,21,Two Year,77.39,DSL,1,1646.62,No
547,Male,61,37,Month-to-Month,59.77,Fiber optic,4,2259.28,No
548,Female,32,18,Month-to-Month,12.81,Fiber optic,2,246.46,No
549,Female,36,30,Month-to-Month,80.63,DSL,2,2397.54,No
550,Male,60,66,Month-to-Month,83.92,DSL,0,5499.01,No
551,Male,64,41,Month-to-Month,102.62,Fiber optic,2,4166.73,No
552,Female,61,25,Month-to-Month,59.95,Fiber optic,2,1538.49,No
553,Male,52,12,Month-to-Month,49.99,Fiber optic,2,647.04,No
554,Female,34,57,Month-to-Month,42.56,Fiber optic,3,2413.34,No
555,Male,52,17,Month-to-Month,19.95,Fiber optic,3,455.9,No
556,Female,36,66,Month-to-Month,57.86,Fiber optic,3,3806.85,No
557,Female,37,2,One Year,152.99,No,4,302.23,Yes
558,Female,53,54,Month-to-Month,108.13,Fiber optic,2,5819.24,No
559,Female,52,57,Month-to-Month,40.23,DSL,3,2287.25,No
560,Female,49,62,One Year,54.56,DSL,2,3380.79,No
561,Female,65,51,Two Year,54.37,Fiber optic,1,2801.9,No
562,Male,61,23,Month-to-Month,111.96,Fiber optic,4,2565.35,No
563,Male,57,71,Month-to-Month,136.74,Fiber optic,4,9738.86,No
564,Male,41,8,Month-to-Month,72.69,DSL,5,501.67,No
565,Female,34,36,Month-to-Month,77.91,Fiber optic,3,2773.56,No
566,Female,24,52,One Year,85.61,Fiber optic,4,4435.7,No
567,Female,60,23,Month-to-Month,69.52,Fiber optic,1,1586.21,No
568,Female,67,20,One Year,78.46,Fiber optic,2,1477.53,No
569,Male,18,39,Month-to-Month,71.45,No,3,2831.3,No
570,Male,52,61,Month-to-Month,84.34,Fiber optic,1,5071.3,No
571,Female,49,69,One Year,9.95,DSL,1,654.97,No
572,Male,53,68,Month-to-Month,55.62,Fiber optic,2,3780.76,No
573,Male,30,13,Month-to-Month,34.5,DSL,2,550.6,No
574,Female,23,41,Two Year,90.7,Fiber optic,3,3716.05,No
575,Male,31,49,Two Year,46.43,DSL,2,2297.49,No
576,Female,54,60,One Year,23.05,DSL,3,1308.8,No
577,Male,65,3,Month-to-Month,16.35,DSL,1,7.3,No
578,Female,32,71,Month-to-Month,83.48,DSL,1,5892.29,No
579,Female,64,16,Two Year,42.14,DSL,0,647.56,No
580,Female,21,56,Month-to-Month,65.85,DSL,2,3738.44,No
581,Female,57,47,Two Year,117.49,Fiber optic,5,5494.6,No
582,Male,33,43,Month-to-Month,81.26,Fiber optic,0,3524.6,No
583,Female,45,44,Month-to-Month,54.7,Fiber optic,1,2368.27,No
584,Female,33,32,Two Year,34.75,Fiber optic,1,1098.02,No
585,Female,21,30,Month-to-Month,83.05,Fiber optic,1,2371.55,No
586,Male,62,46,Month-to-Month,66.13,Fiber optic,2,3038.43,No
587,Female,43,5,Month-to-Month,87.36,Fiber optic,3,436.11,Yes
588,Male,45,71,Month-to-Month,1.51,Fiber optic,2,97.51,No
589,Female,49,70,Month-to-Month,104.12,Fiber optic,0,7386.67,No
590,Male,62,33,Month-to-Month,18.62,DSL,2,611.2,No
591,Male,19,52,Month-to-Month,55.48,Fiber optic,1,2748.84,No
592,Female,48,13,One Year,111.7,Fiber optic,2,1391.12,No
593,Male,20,15,Month-to-Month,2.99,DSL,3,42.7,No
594,Female,25,42,Two Year,67.4,DSL,2,2826.82,No
595,Female,41,11,Month-to-Month,61.76,DSL,2,638.71,No
596,Female,32,69,Month-to-Month,69.14,Fiber optic,1,4719.6,No
597,Male,60,18,Month-to-Month,80.69,No,0,1521.7,No
598,Male,48,40,One Year,70.45,DSL,1,2867.49,No
599,Female,26,52,Two Year,29.8,DSL,1,1605.86,No
600,Female,56,28,One Year,72.92,DSL,0,2010.35,No
601,Male,62,69,Month-to-Month,69.45,Fiber optic,5,4827.06,No
602,Female,19,58,Month-to-Month,68.19,DSL,3,3826.66,No
603,Female,25,63,One Year,132.58,No,3,8331.76,No
604,Female,24,23,Two Year,110.12,Fiber optic,0,2505.19,No
605,Male,61,15,Two Year,124.81,Fiber optic,1,1859.58,No
606,Male,68,51,Month-to-Month,80.32,Fiber optic,4,4102.09,No
607,Male,56,5,Two Year,123.56,Fiber optic,0,609.24,Yes
608,Female,59,36,Month-to-Month,44.32,Fiber optic,3,1539.14,No
609,Female,33,3,Month-to-Month,59.22,Fiber optic,2,140.44,No
610,Female,52,37,Month-to-Month,52.6,Fiber optic,2,1972.11,No
611,Male,47,40,Month-to-Month,55.12,Fiber optic,2,2222.53,No
612,Female,27,13,One Year,71.24,Fiber optic,4,1005.76,No
613,Female,55,70,Two Year,76.12,No,1,5344.02,No
614,Female,35,50,One Year,82.93,No,2,4220.9,No
615,Female,67,64,One Year,122.34,Fiber optic,0,7757.38,No
616,Male,22,51,Month-to-Month,24.26,DSL,4,1266.8,No
617,Male,46,29,One Year,33.84,DSL,2,1019.24,No
618,Female,56,56,Month-to-Month,3.26,Fiber optic,4,206.8,No
619,Male,51,29,One Year,44.74,DSL,3,1237.43,No
620,Male,60,41,One Year,56.67,DSL,4,2339.34,No
621,Female,62,10,One Year,49.05,DSL,0,472.45,No
622,Female,40,26,Month-to-Month,35.83,Fiber optic,4,960.5,No
623,Male,22,23,Two Year,72.67,Fiber optic,3,1667.07,No
624,Female,47,38,Month-to-Month,58.4,DSL,1,2190.75,No
625,Male,23,71,Month-to-Month,43.46,DSL,1,3199.74,No
626,Female,63,17,One Year,74.53,Fiber optic,5,1229.84,No
627,Male,61,44,Month-to-Month,52.8,No,1,2337.17,No
628,Female,21,11,Two Year,104.7,DSL,0,1179.29,Yes
629,Male,46,48,Month-to-Month,65.09,DSL,2,3109.65,No
630,Male,40,30,Month-to-Month,59.5,Fiber optic,3,1841.96,No
631,Male,23,21,Two Year,77.85,Fiber optic,2,1678.01,No
632,Female,49,43,Month-to-Month,9.83,Fiber optic,3,338.35,No
633,Male,59,63,Month-to-Month,106.41,Fiber optic,2,6734.78,No
634,Male,35,24,Month-to-Month,93.55,Fiber optic,2,2333.84,No
635,Female,32,50,Month-to-Month,46.21,DSL,3,2272.4,No
636,Female,57,6,One Year,36.08,DSL,2,147.61,No
637,Male,49,5,Month-to-Month,39.7,Fiber optic,3,183.39,No
638,Male,26,23,Two Year,27.7,Fiber optic,3,635.49,No
639,Female,54,18,One Year,19.1,Fiber optic,0,345.37,No
640,Female,27,8,Month-to-Month,26.73,No,3,266.2,No
641,Female,37,35,One Year,9.41,Fiber optic,0,294.65,No
642,Female,23,39,One Year,59.09,Fiber optic,2,2331.06,No
643,Female,65,23,Month-to-Month,65.9,DSL,4,1554.23,No
644,Male,20,47,Month-to-Month,108.43,DSL,1,5101.33,No
645,Female,59,62,Month-to-Month,99.61,Fiber optic,3,6144.62,No
646,Male,28,68,One Year,47.98,DSL,0,3204.8,No
647,Male,60,52,One Year,62.57,DSL,2,3176.84,No
648,Male,34,53,Month-to-Month,103.09,No,3,5390.27,No
649,Female,49,41,One Year,56.54,Fiber optic,3,2237.66,No
650,Male,21,44,One Year,75.12,DSL,4,3381.51,No
651,Male,21,13,One Year,51.82,Fiber optic,2,664.6,No
652,Female,34,28,One Year,71.18,DSL,1,2095.17,No
653,Male,58,5,Month-to-Month,72.51,DSL,6,380.97,Yes
654,Male,36,6,Two Year,59.53,Fiber optic,2,280.36,No
655,Female,22,36,One Year,101.98,Fiber optic,2,3661.37,No
656,Male,49,52,One Year,44.07,DSL,2,2322.94,No
657,Male,39,17,Month-to-Month,73.46,DSL,2,1264.37,No
658,Male,23,37,Month-to-Month,123.51,DSL,1,4548.04,No
659,Female,52,58,Month-to-Month,79.34,No,4,4646.15,No
660,Female,39,0,Month-to-Month,46.1,Fiber optic,1,-52.65,No
661,Female,18,67,One Year,80.43,Fiber optic,4,5397.38,No
662,Male,37,43,Month-to-Month,142.96,DSL,7,6186.72,Yes
663,Male,39,46,One Year,71.18,Fiber optic,3,3255.49,No
664,Female,65,34,One Year,93.81,Fiber optic,3,3214.19,No
665,Male,28,59,One Year,70.16,Fiber optic,1,4132.92,No
666,Male,30,51,Month-to-Month,78.26,DSL,3,4001.05,No
667,Female,59,7,Two Year,67.65,No,4,494.24,No
668,Female,20,40,One Year,39.46,Fiber optic,3,1563.47,No
669,Male,26,2,One Year,81.22,DSL,1,231.72,Yes
670,Male,29,68,Month-to-Month,33.31,DSL,2,2277.78,No
671,Male,40,13,Month-to-Month,60.63,Fiber optic,3,815.71,No
672,Female,31,25,Month-to-Month,127.35,No,2,3240.4,No
673,Female,50,69,Month-to-Month,67.84,Fiber optic,2,4710.38,No
674,Female,35,57,Month-to-Month,42.3,Fiber optic,1,2363.47,No
675,Female,66,39,Month-to-Month,77.23,DSL,1,3048.02,No
676,Male,58,50,One Year,53.39,DSL,0,2682.13,No
677,Female,26,4,Month-to-Month,73.26,Fiber optic,1,257.88,No
678,Female,40,31,Month-to-Month,34.7,Fiber optic,1,1132.72,No
679,Female,27,0,Two Year,93.39,Fiber optic,4,-51.48,Yes
680,Female,36,53,Month-to-Month,73.74,DSL,0,3880.6,No
681,Female,64,10,One Year,39.94,DSL,0,378.38,No
682,Male,22,52,Month-to-Month,80.79,DSL,0,4137.29,No
683,Male,64,7,Month-to-Month,128.06,No,0,895.51,Yes
684,Female,69,24,Month-to-Month,46.12,Fiber optic,2,1073.7,No
685,Male,40,39,One Year,92.73,DSL,3,3627.79,No
686,Female,47,31,Month-to-Month,82.54,DSL,5,2645.07,No
687,Female,42,27,Two Year,82.1,DSL,0,2214.74,No
688,Male,45,2,Month-to-Month,97.01,Fiber optic,0,218.12,Yes
689,Male,51,61,Month-to-Month,61.69,Fiber optic,1,3762.12,No
690,Female,62,26,One Year,74.57,No,0,1923.04,No
691,Female,65,44,Month-to-Month,72.95,Fiber optic,1,3246.33,No
692,Female,64,24,One Year,44.33,DSL,2,1016.98,No
693,Male,42,60,Month-to-Month,83.76,Fiber optic,0,5075.44,No
694,Female,27,43,Month-to-Month,59.13,Fiber optic,4,2503.9,No
695,Female,31,45,One Year,124.91,DSL,2,5688.36,No
696,Female,59,13,Two Year,54.76,Fiber optic,1,693.51,No
697,Male,63,7,Month-to-Month,30.39,Fiber optic,1,171.49,No
698,Female,47,47,One Year,103.61,Fiber optic,4,4874.76,No
699,Female,58,13,Month-to-Month,47.67,Fiber optic,5,541.07,No
700,Male,42,64,One Year,33.6,Fiber optic,1,2096.7,No
701,Female,31,6,One Year,81.63,Fiber optic,2,513.48,Yes
702,Female,52,48,Month-to-Month,109.97,DSL,1,5337.42,No
703,Male,69,54,Month-to-Month,92.12,DSL,2,4945.1,No
704,Female,65,12,Month-to-Month,52.85,DSL,1,697.96,No
705,Male,51,55,Month-to-Month,73.86,Fiber optic,1,4041.65,No
706,Male,27,55,Month-to-Month,61.38,Fiber optic,2,3385.01,No
707,Female,52,14,One Year,119.83,Fiber optic,2,1687.15,No
708,Female,28,56,Two Year,56.88,Fiber optic,1,3261.82,No
709,Female,28,57,Month-to-Month,72.97,DSL,2,4203.51,No
710,Female,38,34,Month-to-Month,75.08,Fiber optic,4,2542.56,No
711,Male,38,15,Month-to-Month,35.19,Fiber optic,3,649.62,No
712,Female,39,7,Two Year,64.21,DSL,0,446.64,No
713,Male,62,44,Month-to-Month,64.7,DSL,2,2847.57,No
714,Female,24,39,Month-to-Month,111.31,No,0,4357.71,No
715,Female,34,53,Month-to-Month,75.85,Fiber optic,2,3999.01,No
716,Female,19,13,Month-to-Month,58.65,DSL,0,831.66,No
717,Male,29,58,Month-to-Month,65.65,No,2,3802.92,No
718,Female,59,52,Month-to-Month,67.99,Fiber optic,4,3567.85,No
719,Female,35,26,Month-to-Month,68.83,DSL,3,1652.46,No
720,Female,28,46,Month-to-Month,97.82,DSL,3,4506.29,No
721,Female,33,5,Month-to-Month,99.36,DSL,1,479.99,Yes
722,Male,66,54,Month-to-Month,40.28,Fiber optic,2,2178.69,No
723,Female,68,43,Month-to-Month,102.04,Fiber optic,3,4329.82,No
724,Male,35,17,Two Year,92.54,DSL,5,1564.04,No
725,Male,52,15,Two Year,68.42,Fiber optic,0,1035.48,No
726,Male,43,11,Month-to-Month,25.78,DSL,1,265.75,No
727,Male,33,19,Month-to-Month,76.38,DSL,1,1481.07,No
728,Male,23,44,One Year,59.38,Fiber optic,2,2615.93,No
729,Male,61,63,Month-to-Month,86.65,DSL,2,5490.79,No
730,Female,60,58,Month-to-Month,89.4,Fiber optic,2,5234.03,No
731,Male,64,21,Month-to-Month,109.57,No,4,2353.8,No
732,Male,64,46,Two Year,38.16,DSL,0,1736.25,No
733,Male,65,28,Two Year,134.15,DSL,1,3736.35,No
734,Female,59,44,Month-to-Month,96.86,DSL,0,4342.06,No
735,Female,29,8,Month-to-Month,91.43,Fiber optic,1,685.54,Yes
736,Male,30,23,Two Year,127.49,Fiber optic,4,2911.26,No
737,Female,21,14,Two Year,79.54,Fiber optic,1,1105.5,No
738,Male,56,35,Two Year,101.01,Fiber optic,0,3492.5,No
739,Male,19,12,Month-to-Month,75.09,DSL,5,906.72,No
740,Female,43,43,Month-to-Month,95.22,DSL,3,4155.22,No
741,Male,44,70,One Year,104.85,DSL,2,7243.87,No
742,Female,44,71,Month-to-Month,101.77,Fiber optic,2,7199.85,No
743,Female,32,35,Month-to-Month,24.64,DSL,3,868.37,No
744,Male,25,60,Month-to-Month,57.59,Fiber optic,2,3533.63,No
745,Male,24,39,Two Year,105.15,Fiber optic,5,4026.16,No
746,Female,64,26,Two Year,84.94,DSL,3,2251.89,No
747,Male,63,0,Month-to-Month,68.52,Fiber optic,3,-8.16,No
748,Male,57,33,Two Year,85.23,No,2,2820.71,No
749,Male,29,67,Month-to-Month,36.89,DSL,3,2533.02,No
750,Female,30,20,One Year,93.59,DSL,1,1865.22,No
751,Female,60,32,Month-to-Month,81.14,Fiber optic,1,2594.85,No
752,Male,34,6,Month-to-Month,72.56,Fiber optic,3,442.11,No
753,Female,34,64,Month-to-Month,64.63,DSL,2,4146.39,No
754,Female,53,2,Month-to-Month,76.93,No,1,99.43,No
755,Female,38,50,Month-to-Month,61.77,Fiber optic,1,3096.6,No
756,Female,25,53,Month-to-Month,60.28,Fiber optic,1,3216.55,No
757,Female,22,58,Two Year,123.67,DSL,2,7092.18,No
758,Male,43,5,Month-to-Month,22.4,Fiber optic,2,155.22,No
759,Male,33,28,Month-to-Month,23.02,DSL,1,690.32,No
760,Male,53,16,Month-to-Month,93.45,DSL,3,1507.85,No
761,Female,45,59,Month-to-Month,33.41,No,3,1903.96,No
762,Female,46,21,Month-to-Month,9.89,DSL,2,175.25,No
763,Male,64,23,One Year,100.43,No,2,2193.61,No
764,Female,29,50,Month-to-Month,107.8,Fiber optic,2,5372.12,No
765,Male,54,49,One Year,30.76,No,2,1461.57,No
766,Male,47,10,One Year,16.14,Fiber optic,3,158.0,No
767,Male,40,55,Month-to-Month,33.44,Fiber optic,5,1889.27,No
768,Female,33,70,Month-to-Month,49.0,DSL,2,3404.88,No
769,Female,31,41,Two Year,127.42,Fiber optic,2,5244.78,No
770,Male,27,38,Month-to-Month,57.11,Fiber optic,1,2165.8,No
771,Male,24,68,Month-to-Month,94.96,Fiber optic,0,6412.08,No
772,Male,62,47,Two Year,91.65,DSL,2,4378.01,No
773,Male,69,56,Month-to-Month,109.67,Fiber optic,0,6182.89,No
774,Female,54,20,Month-to-Month,51.22,Fiber optic,3,968.97,No
775,Female,46,19,Two Year,69.69,DSL,3,1346.53,No
776,Male,20,14,Month-to-Month,63.42,Fiber optic,2,877.5,No
777,Male,32,68,Month-to-Month,86.14,Fiber optic,0,5883.15,No
778,Female,53,50,Two Year,106.48,DSL,3,5256.94,No
779,Female,64,61,Two Year,135.35,Fiber optic,3,8238.93,No
780,Male,63,36,Month-to-Month,58.28,No,3,2115.77,No
781,Male,69,5,Month-to-Month,74.24,DSL,2,316.82,No
782,Male,36,70,One Year,96.0,Fiber optic,2,6732.95,No
783,Female,30,25,One Year,88.35,Fiber optic,2,2192.01,No
784,Female,59,7,Month-to-Month,121.45,Fiber optic,0,852.35,Yes
785,Female,38,3,Month-to-Month,66.76,Fiber optic,2,251.26,No
786,Male,54,20,Month-to-Month,58.08,Fiber optic,0,1296.93,No
787,Male,44,30,Two Year,111.29,DSL,2,3342.6,No
788,Female,69,20,Two Year,79.09,Fiber optic,2,1572.39,No
789,Female,46,24,Two Year,86.21,Fiber optic,4,2165.6,No
790,Male,37,14,Two Year,67.82,DSL,2,1006.16,No
791,Female,42,34,Month-to-Month,97.81,DSL,2,3414.36,No
792,Female,23,48,Month-to-Month,44.05,Fiber optic,2,2126.31,No
793,Male,53,42,One Year,56.25,Fiber optic,0,2403.32,No
794,Female,19,40,One Year,9.45,Fiber optic,3,380.42,No
795,Male,39,36,Month-to-Month,51.17,No,3,1844.94,No
796,Male,49,56,Month-to-Month,97.95,Fiber optic,2,5490.73,No
797,Male,33,41,Two Year,71.39,No,1,2947.81,No
798,Male,35,46,Month-to-Month,42.28,No,4,1948.6,No
799,Male,22,60,Month-to-Month,112.88,Fiber optic,2,6842.23,No
800,Male,53,13,One Year,74.16,Fiber optic,1,992.86,No
801,Male,47,67,One Year,120.81,Fiber optic,3,8104.34,No
802,Female,62,52,Month-to-Month,95.7,Fiber optic,1,4984.47,No
803,Male,36,33,One Year,75.65,Fiber optic,2,2475.19,No
804,Male,40,23,Month-to-Month,125.05,DSL,1,2821.92,No
805,Female,51,19,Month-to-Month,58.76,DSL,1,1166.48,No
806,Female,30,68,Month-to-Month,37.15,DSL,3,2576.0,No
807,Female,60,29,One Year,117.98,Fiber optic,0,3366.07,No
808,Male,46,6,Two Year,88.14,Fiber optic,1,474.57,Yes
809,Female,53,35,One Year,111.81,Fiber optic,1,3948.35,No
810,Male,39,37,Two Year,96.44,Fiber optic,2,3552.27,No
811,Male,69,51,Month-to-Month,119.3,Fiber optic,3,6034.8,No
812,Male,69,14,Month-to-Month,54.65,DSL,2,684.87,No
813,Male,64,45,Month-to-Month,64.34,DSL,3,2872.19,No
814,Female,53,22,Month-to-Month,64.02,Fiber optic,2,1414.97,No
815,Female,26,11,One Year,64.43,No,3,694.6,No
816,Male,56,43,One Year,22.99,Fiber optic,1,922.25,No
817,Male,68,14,Two Year,74.9,DSL,1,1019.18,No
818,Male,36,48,Month-to-Month,93.73,DSL,1,4526.79,No
819,Female,55,20,Month-to-Month,49.58,Fiber optic,3,1070.75,No
820,Male,23,14,Month-to-Month,42.59,Fiber optic,3,598.59,No
